name,is_baseline,status,dat_file,t_max,x_tmax,dz_u,dz_l,Au_0,Au_1,Au_2,Au_3,Au_4,Au_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5
sample_890,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_890.dat,0.13881304386586374,0.3226452905811623,-5.418617429753247e-10,-1.4100489872936883e-10,0.28220397408185316,0.2899571547748142,0.2246227294263168,0.3262458409383281,0.3045531611773703,0.30410631927596254,-0.11613116219914568,-0.046541117578167146,-0.14125093397874902,-0.06491105899470133,0.02515766304749538,0.06868586467183575
sample_891,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_891.dat,0.14757535783924033,0.2925851703406813,-5.418617429753247e-10,-1.4100489872936883e-10,0.21162966059778257,0.31762735510417583,0.325102478050406,0.2287412769903333,0.22998472430857106,0.21113261456842172,-0.09679401031890908,-0.1549870317175167,-0.055277173868471904,-0.04699147200483386,-0.07258307337787875,0.11097206901508126
sample_892,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_892.dat,0.14554993440621708,0.3607214428857715,-5.418617429753247e-10,-1.4100489872936883e-10,0.1876602204710799,0.2922865902400015,0.3270990890374134,0.2753451599525804,0.22307115728990526,0.24492617554839533,-0.05935838416951808,-0.052718097109645354,-0.1612951026236,-0.08360138147384316,-0.02060625074242356,0.12759827344592276
sample_893,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_893.dat,0.15723789438328478,0.3687374749498998,-5.418617429753247e-10,-1.4100489872936883e-10,0.18860384704872768,0.30300406562918164,0.3282947181384792,0.30720043314095036,0.23102925836715701,0.28504653953081166,-0.1318942277687245,-0.07642904556696388,-0.12478531606186603,-0.15404129888069032,-0.08452052806398447,0.07129734402553634
sample_894,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_894.dat,0.13325417184512925,0.37675350701402804,-5.418617429753247e-10,-1.4100489872936883e-10,0.25435556458443964,0.21692627792763952,0.2870381875225536,0.32314592064254966,0.2512635080608193,0.20032104951559648,-0.1310452692620002,-0.06912603401407737,-0.04327437308452636,-0.15376591994545413,-0.029842975960104323,0.12508994879200427
sample_895,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_895.dat,0.14795540453489966,0.3166332665330661,-5.418617429753247e-10,-1.4100489872936883e-10,0.21203888479340807,0.29283501151415436,0.2567480371424637,0.31513173537490413,0.24679705899120266,0.2456732638548648,-0.1452779587005769,-0.12782484759053456,-0.0945268423185326,-0.1187865551556501,-0.024469777139849755,0.16437018133897224
sample_896,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_896.dat,0.16054868513360648,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.24027799810513695,0.28842427581841756,0.2478639808387851,0.3564038524184107,0.29783822565237494,0.27015383328191805,-0.16653198495211066,-0.13834375957316172,-0.1370856799288356,-0.13653320137590227,-0.0502610403725608,0.07355332551112678
sample_897,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_897.dat,0.13389317643510348,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.2011272002801069,0.29549721052740685,0.2634971633031352,0.2815544095194241,0.2952324360151039,0.18530989618063223,-0.13008284378538865,-0.09718272123261133,-0.048751590127297156,-0.07859884905668733,0.016654143381362313,0.11441162334621113
sample_898,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_898.dat,0.13757724565004215,0.3547094188376753,-5.418617429753247e-10,-1.4100489872936883e-10,0.20433779605595018,0.294013889350906,0.23085811953316615,0.3112842299247497,0.2595291439714596,0.193342928732261,-0.0960318200506074,-0.05761087880020205,-0.14635884562060886,-0.06949013174731535,-0.0845668814811445,0.12355391852430528
sample_899,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_899.dat,0.15375440580408872,0.31462925851703405,-5.418617429753247e-10,-1.4100489872936883e-10,0.2478228069875608,0.3117647454332479,0.34478188450136893,0.30252611251762396,0.2680515748056982,0.26364469585953715,-0.11208473903544908,-0.0970396634234678,-0.11347460920453209,-0.028261360613624525,0.010368805435260475,0.08760442385936629
sample_900,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_900.dat,0.12497574320795521,0.3006012024048096,-5.418617429753247e-10,-1.4100489872936883e-10,0.22588360592104068,0.23309751046737998,0.24137177356403539,0.3164507148747654,0.2979465400412372,0.2292946350871258,-0.1615616312266442,-0.08640647361299511,-0.048231411121396034,-0.03722593845189989,-0.027435400842024033,0.08008772558131688
sample_901,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_901.dat,0.13831141603867525,0.374749498997996,-5.418617429753247e-10,-1.4100489872936883e-10,0.2274374028345887,0.27486441908792847,0.2197348529335956,0.28340947607995076,0.2637108659595491,0.28427460681394223,-0.049600811266774625,-0.07381675123313876,-0.15370871874040157,-0.1369471399249005,-0.04264095797257447,0.08557225306728125
sample_902,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_902.dat,0.13865753319177698,0.2865731462925851,-5.418617429753247e-10,-1.4100489872936883e-10,0.2747400889329081,0.2633851486706944,0.323430918670801,0.25532858438778544,0.23890736870306917,0.2857356181819904,-0.15307856089352484,-0.06862211795663074,-0.07343182778055699,-0.03755508993171644,-0.04920979521948127,0.08289903972778676
sample_903,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_903.dat,0.13839433326784947,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.2567151101574852,0.2665964654768623,0.2649665247649707,0.27357583968758314,0.251572236196198,0.23376103293293599,-0.1437614943397155,-0.09615499577800793,-0.056649315786285,-0.1495786985764044,-0.01056915838306309,0.14723616999511274
sample_904,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_904.dat,0.1309373298275391,0.35270541082164325,-5.418617429753247e-10,-1.4100489872936883e-10,0.2816696575655429,0.21970438333752204,0.2349424715593041,0.31481199193662196,0.25017133380023526,0.2012435366738611,-0.07715676106193435,-0.10150780617248484,-0.07752745022059561,-0.11519121912200503,-0.05731516510097287,0.10702490065910836
sample_905,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_905.dat,0.12208300963428753,0.34669338677354705,-5.418617429753247e-10,-1.4100489872936883e-10,0.17303695384572598,0.21304882197757918,0.3263471473432789,0.26864501568481974,0.2350192986898947,0.19690246593497654,-0.12011324541775545,-0.06003500245865001,-0.06127019914742704,-0.04315219766581074,0.011760928440837912,0.1256202496632766
sample_906,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_906.dat,0.13330338340784734,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.18147900344183235,0.2976133067202646,0.27106704273127585,0.27074342871411244,0.24395123476552705,0.27078206979738034,-0.10452514098516556,-0.07994915047262105,-0.06812243278272834,-0.0930103872794695,-0.04455332880029481,0.04097689775520043
sample_907,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_907.dat,0.1325576640302969,0.3226452905811623,-5.418617429753247e-10,-1.4100489872936883e-10,0.29818199151776414,0.224163388440006,0.3379134226209537,0.24063931042714862,0.340611711808111,0.2782156089916856,-0.12205799382128454,-0.06345890148019559,-0.03513803591387815,-0.110766988208293,0.023366241662116552,0.14864165818974634
sample_908,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_908.dat,0.14321299424246073,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.20362199260468639,0.297312798806422,0.2845678897443329,0.34747446672910587,0.24691249967140286,0.2212266940817221,-0.12240086908862599,-0.13499898033518906,-0.051757603964061205,-0.04503958132309897,0.010546837025707426,0.039952926059777835
sample_909,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_909.dat,0.16211098398955484,0.3226452905811623,-5.418617429753247e-10,-1.4100489872936883e-10,0.2844469624488033,0.24448674225609135,0.3130377373570944,0.32171243658632664,0.22171117832118598,0.27805818648251546,-0.13957051966970385,-0.15408602195205806,-0.14617012725378603,-0.1273384533005164,0.023634025524993288,0.13363425906877813
sample_910,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_910.dat,0.1290814235113699,0.374749498997996,-5.418617429753247e-10,-1.4100489872936883e-10,0.2145494046076556,0.19411885279956395,0.2878448116084422,0.2822364767433565,0.2569415983564444,0.21727540349433755,-0.10373634188951841,-0.09242158708369806,-0.07269251354607353,-0.11525286150141636,-0.03600349908503753,0.05918955307912952
sample_911,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_911.dat,0.14007247451146418,0.3687374749498998,-5.418617429753247e-10,-1.4100489872936883e-10,0.20972055068321827,0.24718279693495954,0.2487575524419821,0.2762761649060393,0.23946625077919992,0.2720894770492752,-0.07146393812531054,-0.10212435353898977,-0.14232651664350424,-0.12753724501983718,-0.09150960325250854,0.09396128092145298
sample_912,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_912.dat,0.13677702050328538,0.3166332665330661,-5.418617429753247e-10,-1.4100489872936883e-10,0.22747006046109552,0.29659558343237846,0.278772660958466,0.2961440641698624,0.2621304946179316,0.221698415819934,-0.11460825718996995,-0.07681764219945371,-0.08077270350499717,-0.03233991534127663,-0.07428170488694333,0.059063576174665566
sample_913,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_913.dat,0.13118968194703745,0.3006012024048096,-5.418617429753247e-10,-1.4100489872936883e-10,0.19529833132418278,0.26544286429396263,0.21909644374665654,0.24356382221404832,0.2516717980964348,0.22927370346620776,-0.15837549232077006,-0.10047933302412612,-0.10258703990934845,-0.07063163014980821,-0.09390724951747512,0.11387887573196805
sample_914,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_914.dat,0.13927301179008092,0.3987975951903807,-5.418617429753247e-10,-1.4100489872936883e-10,0.2022307603032808,0.24233794122594113,0.32608374730782297,0.28679586447742705,0.3202462977645893,0.2993890101156984,-0.0719324032435306,-0.040224410792752685,-0.09930867821795733,-0.1458041589548631,0.009434930038038039,0.11301447721944591
sample_915,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_915.dat,0.14181670849754685,0.3667334669338677,-5.418617429753247e-10,-1.4100489872936883e-10,0.17236064148131977,0.2227643117371323,0.24755861465416573,0.3457379940806454,0.3311927597450212,0.23437058843068784,-0.12312162606460361,-0.1478288781346271,-0.11689462592944189,-0.09580510446800472,0.02217334993025777,0.09623286224105418
sample_916,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_916.dat,0.14572342664448673,0.3306613226452906,-5.418617429753247e-10,-1.4100489872936883e-10,0.21381027954554535,0.27633579596502167,0.3061799546950513,0.2957093662037824,0.3221968799989577,0.21791938744473477,-0.11025248545288854,-0.1131379161213075,-0.1069113913006052,-0.05946370549348727,0.007953281410294291,0.14562100363829453
sample_917,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_917.dat,0.13334035972196623,0.34669338677354705,-5.418617429753247e-10,-1.4100489872936883e-10,0.18605761242368002,0.2777303759141719,0.21919296577810016,0.31523636901509144,0.34008156722198923,0.25028572901135543,-0.15145599093344916,-0.06338346483370978,-0.11744510998262116,-0.07628960093953302,0.015816540275362875,0.05147903396319297
sample_918,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_918.dat,0.15983908363794813,0.30861723446893785,-5.418617429753247e-10,-1.4100489872936883e-10,0.28267523852511584,0.30824232037840366,0.32856973767050685,0.3555520109378263,0.3101825083481343,0.2859819800906077,-0.12857794322405858,-0.12976526766221627,-0.08614694172865212,-0.033931052701804604,-0.04139175742735519,0.12171348923859636
sample_919,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_919.dat,0.14665642586278033,0.3306613226452906,-5.418617429753247e-10,-1.4100489872936883e-10,0.24317477327505171,0.20794440871662845,0.29855456041669265,0.32937532153858384,0.32638120403182574,0.25763759632081357,-0.1410059025323396,-0.14405787611565826,-0.1324765480832957,-0.02807476621181984,0.003844307641202485,0.1348646883425077
sample_920,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_920.dat,0.15712365578303314,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.21353677845352884,0.28321152878142036,0.3347603043773778,0.33088531827579837,0.24287230174629407,0.29155927065618004,-0.13787706993140153,-0.15637697219574306,-0.04418713249221587,-0.15077220984636183,-0.05340183925646083,0.06838950562916804
sample_921,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_921.dat,0.1462473931222615,0.30260521042084165,-5.418617429753247e-10,-1.4100489872936883e-10,0.3003359548426046,0.2689642583015983,0.316095695614509,0.32239006086682187,0.3274922573654042,0.24759551430739885,-0.1533924229258633,-0.08830356931083211,-0.05240757736293053,-0.08038134711252445,0.007821181371516536,0.07891801686346867
sample_922,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_922.dat,0.13827583117124342,0.3226452905811623,-5.418617429753247e-10,-1.4100489872936883e-10,0.2037106539862652,0.28706974939300545,0.23258554483992241,0.29886406852698943,0.25403318930811203,0.2620297178821621,-0.08103003952724863,-0.14061841834822142,-0.08326479990606259,-0.09540269974282439,-0.025467211735733825,0.15952528863745077
sample_923,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_923.dat,0.14522469626677903,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.2533403321310651,0.28594946346816513,0.29796850641551925,0.33243072241815075,0.2558356614475542,0.2823850923954293,-0.08675248414072723,-0.0809948465260003,-0.1070510944069229,-0.07978106859868661,0.01996984652167165,0.09928899002474333
sample_924,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_924.dat,0.11334701184851131,0.37675350701402804,-5.418617429753247e-10,-1.4100489872936883e-10,0.24095904295119447,0.20724097592109983,0.26006662856408586,0.2801428675375126,0.2731482401420645,0.21493243541135781,-0.08876569653340555,-0.040746095197817966,-0.03342251389277978,-0.0631125997219154,-0.06988400900451364,0.06806514072210904
sample_925,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_925.dat,0.14991055676619447,0.3687374749498998,-5.418617429753247e-10,-1.4100489872936883e-10,0.221651075188478,0.2911283058704347,0.3194918052591722,0.3455342259692772,0.2494864369227247,0.23705946022126279,-0.08762599460546969,-0.048642072597213315,-0.13410669421155105,-0.10494431398346302,0.005045828382357426,0.06079882036131497
sample_926,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_926.dat,0.12093019437062982,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.21844510411893597,0.22877119652348715,0.24520855718881815,0.24028836636383819,0.2881233540509687,0.28795029238286296,-0.06853824236146107,-0.06975702441191217,-0.11004601434285757,-0.0505774026165563,-0.01906733889971754,0.15881124655179427
sample_927,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_927.dat,0.12333002413325966,0.3607214428857715,-5.418617429753247e-10,-1.4100489872936883e-10,0.25751030274469,0.2349825405090214,0.33161653854232087,0.24125161665088898,0.2722375014083526,0.2031737982575558,-0.05100065078950955,-0.04438264972546278,-0.03971359828506141,-0.05718041385057446,-0.09501254104481739,0.07764295328521303
sample_928,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_928.dat,0.12128716232100478,0.38276553106212424,-5.418617429753247e-10,-1.4100489872936883e-10,0.25284350492013324,0.23239206146457958,0.25485567162931977,0.24708214694719804,0.3460845352227666,0.1912634586832321,-0.05722310325147385,-0.06419584684525784,-0.04450462088108069,-0.10289053803044275,-0.08262827882281142,0.05200238508308611
sample_929,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_929.dat,0.14773975063264153,0.37675350701402804,-5.418617429753247e-10,-1.4100489872936883e-10,0.2886448760375321,0.2354608338284498,0.3092715272964658,0.31971334639694937,0.29077021033334194,0.22831325027357266,-0.052411079043651415,-0.08861357220767456,-0.12163450886240104,-0.11993856468323894,-0.060817954144376594,0.15573212442568435
sample_930,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_930.dat,0.12554098221897342,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.21686342674841036,0.31607952112448,0.28737430205847764,0.27586211361022184,0.30022524727860045,0.2773268504773474,-0.06120629136345525,-0.034621079775910696,-0.03581404002792474,-0.04845532890292206,-0.03516994012045825,0.15909331336163743
sample_931,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_931.dat,0.13519187713384537,0.34669338677354705,-5.418617429753247e-10,-1.4100489872936883e-10,0.18721655040648488,0.2755170198910337,0.270724709477663,0.28281406767588085,0.33258681107353966,0.27855426797398836,-0.08389636875720116,-0.12413459859008404,-0.041258604546474315,-0.12688099994718374,0.018053186008556543,0.13504823450466552
sample_932,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_932.dat,0.10893233704093351,0.39078156312625245,-5.418617429753247e-10,-1.4100489872936883e-10,0.2104764943082959,0.2144831378202101,0.22545606947331823,0.3574707630276804,0.28807500557385446,0.2671911511393608,-0.0584087319574679,-0.04307665934574999,-0.03332856311937221,-0.026974237715176985,0.026499087722702944,0.15089471123578946
sample_933,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_933.dat,0.13698278577094847,0.3286573146292585,-5.418617429753247e-10,-1.4100489872936883e-10,0.26696050753862033,0.24503825671296708,0.25922490618069904,0.2983646479818794,0.2721460829157379,0.28862794584935775,-0.0922509662067962,-0.10214151233277738,-0.11335946719824168,-0.051637368881338186,-0.04578339178979557,0.07101004111679882
sample_934,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_934.dat,0.14808334116964897,0.3687374749498998,-5.418617429753247e-10,-1.4100489872936883e-10,0.2744181138167584,0.23101759277078132,0.33183202734079076,0.35334630419270785,0.2684614653953091,0.22304151751312293,-0.07780017093075835,-0.08186680773503123,-0.13827245208588965,-0.02984680057703025,-0.09881131743994719,0.13054703456856342
sample_935,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_935.dat,0.12963071910810042,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.27798919190813837,0.19696157082660345,0.2966929740628526,0.2612477272229047,0.29761813151412225,0.1771116873881659,-0.1422357760945251,-0.04060594899098316,-0.11155909023779678,-0.07328536211740806,-0.019425946019492324,0.041529690079594735
sample_936,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_936.dat,0.1368866239316633,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.23400069553275954,0.295543123987676,0.2638930646603471,0.2794731148320644,0.2270901749852515,0.20448374477951878,-0.10030101698278425,-0.04499353783786479,-0.10547395423325322,-0.12263079491385753,-0.046252607911141115,0.13918350382102945
sample_937,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_937.dat,0.15817479105254495,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.23558817566018853,0.310261148075819,0.31730888694005777,0.35339017396634437,0.32586050567467373,0.23243297793442766,-0.08075304845400928,-0.14174990269727036,-0.08910422668476475,-0.07663952291259454,-0.040483969806031694,0.06927373596111527
sample_938,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_938.dat,0.13295098706888644,0.3226452905811623,-5.418617429753247e-10,-1.4100489872936883e-10,0.2374283456950375,0.2662659099988423,0.27037918254757043,0.2382189361548474,0.23461685525941503,0.22985277320531822,-0.09260234482026188,-0.10263232429678629,-0.059416339680273156,-0.11270338002211333,-0.0930883518698097,0.10884526600776791
sample_939,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_939.dat,0.1468977451472765,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.20740634920821227,0.2669687251251808,0.27824411567253743,0.26467144213988075,0.2923099514661115,0.2778358001339525,-0.16081605049104364,-0.10388954000007841,-0.11036090355468167,-0.14649789238589503,-0.05964256131232132,0.08469705495344873
sample_940,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_940.dat,0.13976156604974332,0.3386773547094188,-5.418617429753247e-10,-1.4100489872936883e-10,0.1802952541742353,0.29861663189916854,0.2769587232041674,0.23910041298541732,0.3408088113544242,0.29722093595322274,-0.06674101254134751,-0.157628608526735,-0.036093850174597375,-0.11538368507646195,-0.09802256819767738,0.0830830891540161
sample_941,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_941.dat,0.1403992480774811,0.2945891783567134,-5.418617429753247e-10,-1.4100489872936883e-10,0.1984049424087432,0.30872033992052667,0.24166956293457095,0.3166881113502112,0.32773043544123837,0.19416725427333267,-0.15244558044575474,-0.11339208058968281,-0.0786731535780471,-0.040945857107654846,0.01816039029120016,0.11705166494647717
sample_942,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_942.dat,0.13489609614911083,0.3166332665330661,-5.418617429753247e-10,-1.4100489872936883e-10,0.17967871766913848,0.29797824021570607,0.23872396203592527,0.22995445843868975,0.3246220022427335,0.26899599731618523,-0.10007926836346621,-0.14387366907145072,-0.04193221389030549,-0.13478496925790653,-0.02960371675846056,0.09984940912768467
sample_943,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_943.dat,0.16598045713247356,0.2945891783567134,-5.418617429753247e-10,-1.4100489872936883e-10,0.28995236439748195,0.2843693243900668,0.3098105316230471,0.3273655886058393,0.2776242692306301,0.26887888460792225,-0.16461725092296664,-0.15192881419498155,-0.1347574747448727,-0.08661461867777023,0.028276995015635617,0.13977037454569372
sample_944,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_944.dat,0.12442214487406364,0.35270541082164325,-5.418617429753247e-10,-1.4100489872936883e-10,0.19916267063430565,0.2405648282314573,0.23480636407651173,0.2695266569437564,0.31728808491115207,0.17596290459186048,-0.09087328602713544,-0.08729919655077613,-0.09424847899974528,-0.044595577655963545,-0.0778538983037173,0.058405809663600136
sample_945,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_945.dat,0.1377986940876242,0.3166332665330661,-5.418617429753247e-10,-1.4100489872936883e-10,0.250254293914296,0.27714268803890063,0.3041470483567356,0.24311856259603098,0.3335760746037688,0.23280929332172096,-0.13633813568320846,-0.0779544193092279,-0.04373005557801313,-0.1324874857897656,0.026248745052411357,0.041144119853000184
sample_946,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_946.dat,0.13566371295752297,0.3987975951903807,-5.418617429753247e-10,-1.4100489872936883e-10,0.19662644890420602,0.23933700837525773,0.2689847719488027,0.3022911651635372,0.22669149578365377,0.2028138264543318,-0.10207272287297893,-0.050829642082892534,-0.10614572991739518,-0.1483898510496619,-0.09903190283165511,0.14764005023297744
sample_947,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_947.dat,0.13648897602032795,0.344689378757515,-5.418617429753247e-10,-1.4100489872936883e-10,0.2571693908837092,0.19618000292992627,0.26975295795515636,0.2941478088270544,0.2694335811588227,0.18769862599253767,-0.05843296276610309,-0.14989397007236965,-0.10098038917248,-0.10943260469292604,0.023962917897719635,0.11428311236721343
sample_948,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_948.dat,0.15909357824957973,0.3306613226452906,-5.418617429753247e-10,-1.4100489872936883e-10,0.20095850595556047,0.3185726923763709,0.3367714966116739,0.2456453968463805,0.25512380851066635,0.2686548073538434,-0.14449038753428858,-0.09194230140229046,-0.14087336443024281,-0.14674258842217558,0.00401397757696291,0.14203730115825827
sample_949,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_949.dat,0.13140951717438593,0.3006012024048096,-5.418617429753247e-10,-1.4100489872936883e-10,0.2500750518593543,0.2315266468315718,0.31056130184477926,0.271863212109015,0.23596898090309854,0.26853524872637435,-0.15855536279742377,-0.07461758323000889,-0.05301111425426637,-0.06469452869246015,0.004093926281754617,0.07169511054360442
sample_950,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_950.dat,0.14728487516393202,0.3366733466933867,-5.418617429753247e-10,-1.4100489872936883e-10,0.21677164089395717,0.3069273952638408,0.23249717815469262,0.26846874819911537,0.3080709840083586,0.18089484082670776,-0.12357775555825039,-0.08364359533090167,-0.1602615340525061,-0.14117479864946553,0.009899862770300222,0.11968488935325622
sample_951,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_951.dat,0.13804754065396319,0.35871743486973945,-5.418617429753247e-10,-1.4100489872936883e-10,0.26005138791964344,0.2316764103311288,0.3354720568994287,0.2878198276653101,0.33780529792716507,0.28220919232018427,-0.06202750193443729,-0.11447029097768589,-0.03794664511863438,-0.0955423376694404,-0.025114039906219354,0.1568564205065639
sample_952,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_952.dat,0.1524736093463454,0.3607214428857715,-5.418617429753247e-10,-1.4100489872936883e-10,0.20068185665625213,0.2882712460759401,0.2774242913575008,0.32590317117713585,0.28726524715509794,0.29112781100741403,-0.08699960011889153,-0.10056632607345511,-0.15297141602564387,-0.1280351990143604,0.013496322471817479,0.11594587217435688
sample_953,False,ok,multi_seed_output\seed_2_HQ_3pt5_14_AIRFOIL_hq3514il\airfoils\sample_953.dat,0.14872050297780048,0.3006012024048096,-5.418617429753247e-10,-1.4100489872936883e-10,0.2260528661194004,0.297792661515967,0.2635673621768593,0.23807436039232377,0.2629721137496292,0.2167350974208811,-0.1481270522535985,-0.14035438803631906,-0.08138468991573458,-0.14404618332083843,-0.08719851016330746,0.11625618286492964
