iter,episode,step,p1,p2,fitness,best_fitness,cl,cd,t_max,best_cd,reward,feasible
3275,94,20,0.15653766691684723,-0.12358693778514862,0.004918113847208071,0.0034459128872240887,0.7844850275840385,0.004918113847208071,0.13088985307393988,0.0034459128872240887,0.2929280548650971,1
3276,94,21,0.15653766691684723,-0.12217576056718826,0.004941267579362176,0.0034459128872240887,0.7826417396564573,0.004941267579362176,0.13040420936424169,0.0034459128872240887,-0.37078479420011734,1
3277,94,22,0.15653766691684723,-0.11861562728881836,0.004954075711568889,0.0034459128872240887,0.779601774979809,0.004954075711568889,0.12974238401816698,0.0034459128872240887,-0.1592074199787846,1
3278,94,23,0.15653766691684723,-0.11949221789836884,0.005022179177109688,0.0034459128872240887,0.7771716556346344,0.005022179177109688,0.12859722699194506,0.0034459128872240887,-1.2746956951376736,1
3279,94,24,0.15653766691684723,-0.11905890703201294,0.0050378373600300334,0.0034459128872240887,0.7734195721462254,0.0050378373600300334,0.1280955288950851,0.0034459128872240887,-0.21178065075241412,1
3280,94,25,0.15653766691684723,-0.11956764757633209,0.005095113415141911,0.0034459128872240887,0.769346248852496,0.005095113415141911,0.12761788469471907,0.0034459128872240887,-1.0369175108014412,1
3281,94,26,0.15653766691684723,-0.11955173313617706,0.0051502353224154,0.0034459128872240887,0.7676078490107046,0.0051502353224154,0.12655873287788316,0.0034459128872240887,-0.9818582979855749,1
3282,94,27,0.15653766691684723,-0.11805936694145203,0.00519829476576285,0.0034459128872240887,0.7667175349625621,0.00519829476576285,0.12585749451889458,0.0034459128872240887,-0.8331504356369952,1
3283,94,28,0.15653766691684723,-0.11513691395521164,0.005245266619979285,0.0034459128872240887,0.7676013209816842,0.005245266619979285,0.12463059834985783,0.0034459128872240887,-0.803601206414878,1
3284,94,29,0.15653766691684723,-0.11276260763406754,0.00528690768212019,0.0034459128872240887,0.766790686833668,0.00528690768212019,0.12394720053927893,0.0034459128872240887,-0.6938788465450701,1
3285,94,30,0.15653766691684723,-0.10877431929111481,0.005247376771682029,0.0034459128872240887,0.763438405128402,0.005247376771682029,0.12397442522239567,0.0034459128872240887,0.8477132723889067,1
3286,94,31,0.15653766691684723,-0.10259532183408737,0.005203192408206474,0.0034459128872240887,0.762588393140574,0.005203192408206474,0.12392012005290962,0.0034459128872240887,0.9420276530170132,1
3287,94,32,0.15653766691684723,-0.09758132696151733,0.0051540802423858745,0.0034459128872240887,0.7593868521596958,0.0051540802423858745,0.12377682037391158,0.0034459128872240887,1.0438852528909033,1
3288,94,33,0.15653766691684723,-0.09205836057662964,0.00507267147885374,0.0034459128872240887,0.7592158061218252,0.00507267147885374,0.1234193349575738,0.0034459128872240887,1.679501282549883,1
3289,94,34,0.15653766691684723,-0.08860631287097931,0.004974457009258831,0.0034459128872240887,0.7567884248931739,0.004974457009258831,0.12308305709127725,0.0034459128872240887,2.0361488321160044,1
3290,94,35,0.15653766691684723,-0.08217912912368774,0.004871815983175515,0.0034459128872240887,0.7551310897568049,0.004871815983175515,0.1227698812958655,0.0034459128872240887,2.1633614059237622,1
3291,95,1,0.21859291195869446,-0.16496048867702484,1013.4099617150165,0.0034459128872240887,0.7672869185425261,0.006119349090807153,0.10993320387429086,0.0034459128872240887,10.0,0
3292,95,2,0.21952205896377563,-0.15935039520263672,676.5509877539298,0.0034459128872240887,0.7670819736325385,0.006141880271801355,0.11177476537797457,0.0034459128872240887,10.0,0
3293,95,3,0.2221730351448059,-0.15357846021652222,454.5775311416961,0.0034459128872240887,0.7684615187513615,0.00616686449740311,0.11325780922639236,0.0034459128872240887,10.0,0
3294,95,4,0.22574445605278015,-0.14749224483966827,299.79329323428516,0.0034459128872240887,0.7674641420582133,0.006184062543582603,0.11452471818833275,0.0034459128872240887,10.0,0
3295,95,5,0.22782224416732788,-0.1409558355808258,166.70790737815713,0.0034459128872240887,0.7681320234688966,0.006169363897416686,0.11591708758342455,0.0034459128872240887,10.0,0
3296,95,6,0.2311665564775467,-0.13441942632198334,88.73437874191593,0.0034459128872240887,0.7673281984856196,0.006139284253837805,0.11702127142126607,0.0034459128872240887,10.0,0
3297,95,7,0.23610492050647736,-0.12788301706314087,50.539931963269375,0.0034459128872240887,0.7654946820029153,0.006108438399711986,0.11775202705699402,0.0034459128872240887,10.0,0
3298,95,8,0.23873722553253174,-0.1213466078042984,29.743442396462,0.0034459128872240887,0.7658380242424938,0.006040688698273504,0.11827554641385267,0.0034459128872240887,10.0,0
3299,95,9,0.2410171926021576,-0.11481019854545593,11.475278673960132,0.0034459128872240887,0.7624186854061155,0.005933682176642184,0.1189290497214257,0.0034459128872240887,10.0,0
3300,95,10,0.24484466016292572,-0.10940050333738327,0.6835006913129684,0.0034459128872240887,0.7651375436469332,0.0058489045857543194,0.11973968254251256,0.0034459128872240887,10.0,0
3301,95,11,0.2513810694217682,-0.10563559830188751,0.005809760832979353,0.0034459128872240887,0.76976128473747,0.005809760832979353,0.12008536703043503,0.0034459128872240887,10.0,1
3302,95,12,0.255606472492218,-0.09909918904304504,0.005705959988848875,0.0034459128872240887,0.7744585637122045,0.005705959988848875,0.12105990260718906,0.0034459128872240887,1.886662947315287,1
3303,95,13,0.260206013917923,-0.09340666234493256,0.005617308958082054,0.0034459128872240887,0.7786175613807611,0.005617308958082054,0.12242406097162606,0.0034459128872240887,1.653656719291248,1
3304,95,14,0.2630002498626709,-0.08851415663957596,0.00553619392443123,0.0034459128872240887,0.7858496146039733,0.00553619392443123,0.12341481138845241,0.0034459128872240887,1.5440194451850031,1
3305,95,15,0.26733681559562683,-0.08603215962648392,0.005526464252173919,0.0034459128872240887,0.7893017215629047,0.005526464252173919,0.12412147502578566,0.0034459128872240887,0.2757465939618588,1
3306,95,16,0.27250194549560547,-0.08147864043712616,0.005529134181868767,0.0034459128872240887,0.7972002265093566,0.005529134181868767,0.12411065430523267,0.0034459128872240887,0.05168828435291169,1
3307,95,17,0.27702292799949646,-0.07611868530511856,0.005511094319994168,0.0034459128872240887,0.8034704393101044,0.005511094319994168,0.12409542564735589,0.0034459128872240887,0.4262692002258832,1
3308,95,18,0.27927619218826294,-0.07276468724012375,0.00549754358819734,0.0034459128872240887,0.8078035814155125,0.00549754358819734,0.12443438010680404,0.0034459128872240887,0.3458809631993799,1
3309,95,19,0.28003767132759094,-0.07276468724012375,0.005511283328394491,0.0034459128872240887,0.8100668974059669,0.005511283328394491,0.1251081804551087,0.0034459128872240887,-0.14992507975104843,1
3310,95,20,0.28003767132759094,-0.07276468724012375,0.005519077068455497,0.0034459128872240887,0.8130584240446768,0.005519077068455497,0.12605307788585485,0.0034459128872240887,-0.041414251393187884,1
3311,95,21,0.28003767132759094,-0.07276468724012375,0.005528386321420282,0.0034459128872240887,0.8170708715063182,0.005528386321420282,0.1267366159230004,0.0034459128872240887,-0.06867408897026722,1
3312,95,22,0.28003767132759094,-0.07276468724012375,0.005541222778609887,0.0034459128872240887,0.8203336137134979,0.005541222778609887,0.12768622271493657,0.0034459128872240887,-0.1321917543980099,1
3313,95,23,0.28003767132759094,-0.07276468724012375,0.005549744185990843,0.0034459128872240887,0.8211489619887502,0.005549744185990843,0.12850330519771513,0.0034459128872240887,-0.053782075210002306,1
3314,95,24,0.28003767132759094,-0.07276468724012375,0.005556593979858267,0.0034459128872240887,0.8250859396675526,0.005556593979858267,0.12895634136645992,0.0034459128872240887,-0.023425398322232283,1
3315,95,25,0.28003767132759094,-0.07276468724012375,0.005562969799311848,0.0034459128872240887,0.8270789433930887,0.005562969799311848,0.12937364038539137,0.0034459128872240887,-0.014743302762305066,1
3316,95,26,0.28003767132759094,-0.07276468724012375,0.0055738245036502845,0.0034459128872240887,0.8290471954547427,0.0055738245036502845,0.13005632528193645,0.0034459128872240887,-0.09512427228670839,1
3317,95,27,0.28003767132759094,-0.07276468724012375,0.005578651347718702,0.0034459128872240887,0.8314058104398632,0.005578651347718702,0.13028657899296278,0.0034459128872240887,0.013401577942449047,1
3318,95,28,0.28003767132759094,-0.07276468724012375,0.005581028026928106,0.0034459128872240887,0.8295514946400597,0.005581028026928106,0.1305880522953022,0.0034459128872240887,0.057396885711898375,1
3319,95,29,0.28003767132759094,-0.07276468724012375,0.005584506429247745,0.0034459128872240887,0.8288952794741411,0.005584506429247745,0.13093869649389014,0.0034459128872240887,0.037674523352038726,1
3320,95,30,0.28003767132759094,-0.07276468724012375,0.005586806900492398,0.0034459128872240887,0.8314850344288973,0.005586806900492398,0.1310288858325286,0.0034459128872240887,0.058806185044307874,1
3321,95,31,0.28003767132759094,-0.07276468724012375,0.0055901403866343196,0.0034459128872240887,0.8335911902690918,0.0055901403866343196,0.131165893717932,0.0034459128872240887,0.0403328913761444,1
3322,95,32,0.28003767132759094,-0.07276468724012375,0.00559380583883165,0.0034459128872240887,0.8340844930516511,0.00559380583883165,0.13134235431427962,0.0034459128872240887,0.034430051057502534,1
3323,95,33,0.28003767132759094,-0.07276468724012375,0.005599555346250822,0.0034459128872240887,0.8350194116229974,0.005599555346250822,0.13164400858803088,0.0034459128872240887,-0.0027834641535057214,1
3324,95,34,0.28003767132759094,-0.07276468724012375,0.005608345366174083,0.0034459128872240887,0.8353808583739823,0.005608345366174083,0.13205067348661628,0.0034459128872240887,-0.05697710585441437,1
3325,95,35,0.28003767132759094,-0.07276468724012375,0.005609110320225229,0.0034459128872240887,0.837315651442613,0.005609110320225229,0.13205654745186138,0.0034459128872240887,0.08636043251259884,1
3326,96,1,0.15763172507286072,-0.07418087869882584,0.003434807715990419,0.003434807715990419,0.7254262882382436,0.003434807715990419,0.12062657328621387,0.003434807715990419,10.0,1
3327,96,2,0.15653766691684723,-0.08047188818454742,234.6890389243977,0.003434807715990419,0.7147555642617044,0.0034626996387422827,0.12125492458566986,0.003434807715990419,-10.0,0
3328,96,3,0.15653766691684723,-0.08050411194562912,0.00357719831986491,0.003434807715990419,0.7249982561503583,0.00357719831986491,0.12330389202338846,0.003434807715990419,10.0,1
3329,96,4,0.15653766691684723,-0.08691458404064178,0.003624440348695847,0.003434807715990419,0.7219806908324322,0.003624440348695847,0.12376455544761922,0.003434807715990419,-1.2206432690240523,1
3330,96,5,0.15653766691684723,-0.09236150979995728,51.03881639612618,0.003434807715990419,0.7173409039528688,0.0036668944853689104,0.12427324004662174,0.003434807715990419,-10.0,0
3331,96,6,0.1572786420583725,-0.09540282189846039,0.003777275359450598,0.003434807715990419,0.7243600411299628,0.003777275359450598,0.12611969990547114,0.003434807715990419,10.0,1
3332,96,7,0.15653766691684723,-0.10185807198286057,0.003847443636699398,0.003434807715990419,0.723252256964705,0.003847443636699398,0.12686908423638035,0.003434807715990419,-1.7576426278598358,1
3333,96,8,0.15653766691684723,-0.10796814411878586,0.003940536903918622,0.003434807715990419,0.7237928320390102,0.003940536903918622,0.12715301991532496,0.003434807715990419,-2.3196135410858414,1
3334,96,9,0.15653766691684723,-0.11449526250362396,0.004061049190747357,0.003434807715990419,0.7224061088622984,0.004061049190747357,0.12759106184471905,0.003434807715990419,-2.9582707323180526,1
3335,96,10,0.15653766691684723,-0.11947453767061234,0.004147636421395015,0.003434807715990419,0.7211984052355787,0.004147636421395015,0.12823638628193113,0.003434807715990419,-2.0321394196587743,1
3336,96,11,0.15653766691684723,-0.12600165605545044,0.004303912366827221,0.003434807715990419,0.7239279877561029,0.004303912366827221,0.12877650618753958,0.003434807715990419,-3.6678313515157246,1
3337,96,12,0.15653766691684723,-0.1310027837753296,0.004414858605065304,0.003434807715990419,0.7270136468913859,0.004414858605065304,0.12934363796281428,0.003434807715990419,-2.4777996571958707,1
3338,96,13,0.15653766691684723,-0.1375299096107483,0.004576681449989728,0.003434807715990419,0.7295966396685051,0.004576681449989728,0.12935985922117568,0.003434807715990419,-3.565413989448253,1
3339,96,14,0.15653766691684723,-0.1436440646648407,0.004691186226562618,0.003434807715990419,0.732455941327798,0.004691186226562618,0.12941491101920477,0.003434807715990419,-2.4019171166729705,1
3340,96,15,0.15653766691684723,-0.1501711905002594,0.004806675191318659,0.003434807715990419,0.7354235361969669,0.004806675191318659,0.12984522794096454,0.003434807715990419,-2.3618286117510148,1
3341,96,16,0.15653766691684723,-0.1566983163356781,0.004881893484656314,0.003434807715990419,0.7378867869593257,0.004881893484656314,0.13008372614204466,0.003434807715990419,-1.4648715659736462,1
3342,96,17,0.15653766691684723,-0.1632254421710968,0.004952981219911121,0.003434807715990419,0.7395031702779056,0.004952981219911121,0.13008378862525258,0.003434807715990419,-1.35615088649996,1
3343,96,18,0.15653766691684723,-0.1668897420167923,0.004978932644059913,0.003434807715990419,0.7405608473834859,0.004978932644059913,0.13010570453706255,0.003434807715990419,-0.4239556339213876,1
3344,96,19,0.15721650421619415,-0.17276164889335632,0.005022656768371699,0.003434807715990419,0.7386932275342347,0.005022656768371699,0.12964410325351314,0.003434807715990419,-0.7781826836711813,1
3345,96,20,0.15653766691684723,-0.17928877472877502,0.005053834152633288,0.003434807715990419,0.7369460029226143,0.005053834152633288,0.12962095362016476,0.003434807715990419,-0.5207349157903269,1
3346,96,21,0.15653766691684723,-0.18263229727745056,0.005066316356322343,0.003434807715990419,0.7357888230758354,0.005066316356322343,0.13034955739352272,0.003434807715990419,-0.1469848299741014,1
3347,96,22,0.15653766691684723,-0.1884552389383316,0.005080248602750107,0.003434807715990419,0.7338483277812015,0.005080248602750107,0.13025961798624597,0.003434807715990419,-0.17499756130265606,1
3348,96,23,0.15653766691684723,-0.19472458958625793,0.005106906177238354,0.003434807715990419,0.7323267995475963,0.005106906177238354,0.13102915353331124,0.003434807715990419,-0.42472972432523726,1
3349,96,24,0.15653766691684723,-0.19626468420028687,0.005103918403724918,0.003434807715990419,0.7314170915307018,0.005103918403724918,0.13160140862386147,0.003434807715990419,0.1585045702768751,1
3350,96,25,0.15653766691684723,-0.19626468420028687,0.005095072881020409,0.003434807715990419,0.7303672921208,0.005095072881020409,0.13201036641434216,0.003434807715990419,0.2733084662570725,1
3351,96,26,0.15653766691684723,-0.19626468420028687,0.005083680446308154,0.003434807715990419,0.7306489089050837,0.005083680446308154,0.13234753667642662,0.003434807715990419,0.32359709033197903,1
3352,96,27,0.15653766691684723,-0.19626468420028687,0.005079271862446083,0.003434807715990419,0.729868218981368,0.005079271862446083,0.13269746651173353,0.003434807715990419,0.18672031825432509,1
3353,96,28,0.15653766691684723,-0.19626468420028687,0.005073982101503367,0.003434807715990419,0.7310078536257352,0.005073982101503367,0.13278607321603136,0.003434807715990419,0.20414407982030755,1
3354,96,29,0.15653766691684723,-0.19626468420028687,0.005065269799762503,0.003434807715990419,0.7309837799447428,0.005065269799762503,0.13273775815865896,0.003434807715990419,0.2717054094117318,1
3355,96,30,0.15653766691684723,-0.19626468420028687,0.00506608570323981,0.003434807715990419,0.7324585026172648,0.00506608570323981,0.1326302754650766,0.003434807715990419,0.08389220101670244,1
3356,96,31,0.15653766691684723,-0.19626468420028687,0.00507199793896787,0.003434807715990419,0.7343212517386665,0.00507199793896787,0.13240690246872044,0.003434807715990419,-0.016702244580637987,1
3357,96,32,0.15653766691684723,-0.19626468420028687,0.005076374652736546,0.003434807715990419,0.7360972357815342,0.005076374652736546,0.13272891261202757,0.003434807715990419,0.013708289685003136,1
3358,96,33,0.15653766691684723,-0.19626468420028687,0.00508283243083032,0.003434807715990419,0.7378737392298717,0.00508283243083032,0.13267634768015954,0.003434807715990419,-0.027212401281145465,1
3359,96,34,0.15653766691684723,-0.19626468420028687,0.005087578108309162,0.003434807715990419,0.7389054507366605,0.005087578108309162,0.13271525616246682,0.003434807715990419,0.006633210057124597,1
3360,96,35,0.15653766691684723,-0.19626468420028687,0.005095167782230693,0.003434807715990419,0.7401278491670323,0.005095167782230693,0.13273246233984928,0.003434807715990419,-0.04918048941864239,1
3361,97,1,0.2140984833240509,-0.15141864120960236,0.005087851632911953,0.003434807715990419,0.7410333744559955,0.005087851632911953,0.12514727286366595,0.003434807715990419,-1.3266563616807387,1
3362,97,2,0.2075895518064499,-0.15745434165000916,0.005143981519757347,0.003434807715990419,0.7411622733713304,0.005143981519757347,0.12556718475372264,0.003434807715990419,-1.0032139082497125,1
3363,97,3,0.20107172429561615,-0.16141536831855774,0.00515966945358511,0.003434807715990419,0.7421657102296347,0.00515966945358511,0.1260658037030773,0.003434807715990419,-0.20497648110723557,1
3364,97,4,0.19622139632701874,-0.16793319582939148,0.005218152722742589,0.003434807715990419,0.7421451945893707,0.005218152722742589,0.1265545541427974,0.003434807715990419,-1.0334692984420375,1
3365,97,5,0.19086363911628723,-0.17344553768634796,0.005223853453813386,0.003434807715990419,0.7427534194279467,0.005223853453813386,0.12778750398204786,0.003434807715990419,-0.00924806868819665,1
3366,97,6,0.1843458116054535,-0.1786406934261322,0.005212730577496203,0.003434807715990419,0.7427670834658282,0.005212730577496203,0.12811012151581685,0.003434807715990419,0.31292473871109516,1
3367,97,7,0.17936062812805176,-0.18422053754329681,0.005198293157325934,0.003434807715990419,0.7462913641557458,0.005198293157325934,0.12826659551057146,0.003434807715990419,0.3769646340940166,1
3368,97,8,0.17284280061721802,-0.19073836505413055,0.0051727925881488975,0.003434807715990419,0.745085019875684,0.0051727925881488975,0.12926529789108623,0.003434807715990419,0.5905565808865242,1
3369,97,9,0.16885045170783997,-0.19626468420028687,0.00517733349973182,0.003434807715990419,0.7465775040876103,0.00517733349973182,0.13018404004935333,0.003434807715990419,0.012215471516760543,1
3370,97,10,0.16415393352508545,-0.19626468420028687,0.005150602940115897,0.003434807715990419,0.7464344069144512,0.005150602940115897,0.1306366832595892,0.003434807715990419,0.6162997442082433,1
3371,97,11,0.1578882336616516,-0.19626468420028687,0.005121130459433786,0.003434807715990419,0.7424803501415168,0.005121130459433786,0.13105731187952818,0.003434807715990419,0.6722141858880698,1
3372,97,12,0.15653766691684723,-0.19626468420028687,0.005098962279381511,0.003434807715990419,0.7402336930246607,0.005098962279381511,0.13179017972156712,0.003434807715990419,0.532876690564256,1
3373,97,13,0.15653766691684723,-0.19626468420028687,0.005073722627427501,0.003434807715990419,0.7357294143235807,0.005073722627427501,0.13200302875600625,0.003434807715990419,0.5949958554522078,1
3374,97,14,0.15653766691684723,-0.19626468420028687,0.00505160962599764,0.003434807715990419,0.7344050149333843,0.00505160962599764,0.1330122850701154,0.003434807715990419,0.5358338650663004,1
3375,97,15,0.15653766691684723,-0.19626468420028687,0.005031127342805871,0.003434807715990419,0.7305913549397577,0.005031127342805871,0.13356403934629385,0.003434807715990419,0.5054605305675021,1
3376,97,16,0.15653766691684723,-0.19626468420028687,0.005011441923921098,0.003434807715990419,0.7290347398957605,0.005011441923921098,0.13405954017502916,0.003434807715990419,0.49127252290528045,1
3377,97,17,0.15653766691684723,-0.19626468420028687,0.005004494871350762,0.003434807715990419,0.7256324316754523,0.005004494871350762,0.13485034224147982,0.003434807715990419,0.23862382675083335,1
3378,97,18,0.15653766691684723,-0.19626468420028687,0.0050033507602474095,0.003434807715990419,0.7220462140160159,0.0050033507602474095,0.13552249217067278,0.003434807715990419,0.12286167001394911,1
3379,97,19,0.15653766691684723,-0.19626468420028687,11.46116753941636,0.003434807715990419,0.718529665177939,0.005001226253244445,0.13592419960293348,0.003434807715990419,-10.0,0
3380,97,20,0.15715081989765167,-0.19626468420028687,150.60633331657823,0.003434807715990419,0.7157192612712695,0.005002509888910485,0.13805288260815254,0.003434807715990419,-10.0,0
3381,97,21,0.15653766691684723,-0.19626468420028687,418.7246266908073,0.003434807715990419,0.7131291451017501,0.004995548754259767,0.13945840470455992,0.003434807715990419,-10.0,0
3382,97,22,0.15653766691684723,-0.19626468420028687,469.5970158043853,0.003434807715990419,0.7127473215462473,0.004995899120007627,0.14141218170757347,0.003434807715990419,-10.0,0
3383,97,23,0.15653766691684723,-0.19626468420028687,791.3496590552433,0.003434807715990419,0.7107042444916369,0.004998409522631397,0.14329289617095328,0.003434807715990419,-10.0,0
3384,97,24,0.15653766691684723,-0.19626468420028687,800.87470106231,0.003434807715990419,0.7106508676901833,0.005010076248528816,0.14505542902282823,0.003434807715990419,-1.3036451773339102,0
3385,97,25,0.15653766691684723,-0.19626468420028687,737.1222496635633,0.003434807715990419,0.7110144469087408,0.005030835260795214,0.1459873708076643,0.003434807715990419,7.860352763570029,0
3386,97,26,0.1566014438867569,-0.19626468420028687,471.3445108643027,0.003434807715990419,0.7127345834459297,0.005066255269557453,0.14720974388435162,0.003434807715990419,10.0,0
3387,97,27,0.15653766691684723,-0.19626468420028687,233.21343721461662,0.003434807715990419,0.7147708351807767,0.005108702371446456,0.1484449967579553,0.003434807715990419,10.0,0
3388,97,28,0.15653766691684723,-0.19626468420028687,83.14641577381458,0.003434807715990419,0.7167165769940318,0.005133460346405582,0.1490580127908231,0.003434807715990419,10.0,0
3389,97,29,0.15653766691684723,-0.19626468420028687,2.0932324531341515,0.003434807715990419,0.7191430478362267,0.005179653363297066,0.15015083446114247,0.003434807715990419,10.0,0
3390,97,30,0.15653766691684723,-0.19626468420028687,0.005165703051974851,0.003434807715990419,0.720746872691273,0.005165703051974851,0.14925508244055755,0.003434807715990419,10.0,1
3391,97,31,0.15653766691684723,-0.19626468420028687,0.005148588414995703,0.003434807715990419,0.7214731481386203,0.005148588414995703,0.14827567396558375,0.003434807715990419,0.43131283015979593,1
3392,97,32,0.15653766691684723,-0.19626468420028687,0.005129287197269238,0.003434807715990419,0.7223216391979391,0.005129287197269238,0.14744304210210732,0.003434807715990419,0.4748836801607297,1
3393,97,33,0.15653766691684723,-0.19626468420028687,0.005116086485614934,0.003434807715990419,0.724759056314097,0.005116086485614934,0.14656871410533803,0.003434807715990419,0.3573595734965218,1
3394,97,34,0.15653766691684723,-0.19626468420028687,0.005135763608341442,0.003434807715990419,0.729495233773764,0.005135763608341442,0.1464544309360862,0.003434807715990419,-0.2846127852184398,1
3395,97,35,0.15653766691684723,-0.19626468420028687,0.005132424494997929,0.003434807715990419,0.7318822440873003,0.005132424494997929,0.14587004554346863,0.003434807715990419,0.16501688158094802,1
3396,98,1,0.16499923169612885,-0.07998643070459366,2.3712969198081058,0.003434807715990419,0.7315014500786456,0.0036427921456981516,0.11951341453703769,0.003434807715990419,10.0,0
3397,98,2,0.16705448925495148,-0.07840196788311005,0.003658487697567961,0.003434807715990419,0.7362846710902131,0.003658487697567961,0.1209720666388131,0.003434807715990419,10.0,1
3398,98,3,0.16279400885105133,-0.08320632576942444,0.0036308934820185627,0.003434807715990419,0.7283187693846529,0.0036308934820185627,0.12214173442983324,0.003434807715990419,0.8542519704997819,1
3399,98,4,0.15967708826065063,-0.0887947529554367,7.455075401445167,0.003434807715990419,0.7187367826508775,0.0036334831837868836,0.12243069840830229,0.003434807715990419,-10.0,0
3400,98,5,0.15917383134365082,-0.0889793261885643,18.43815268717043,0.003434807715990419,0.7182422634077584,0.003666148052442364,0.1243447749487917,0.003434807715990419,-10.0,0
3401,98,6,0.15958264470100403,-0.088724784553051,0.003729035557437741,0.003434807715990419,0.7241431808931761,0.003729035557437741,0.12565471643844062,0.003434807715990419,10.0,1
3402,98,7,0.15653766691684723,-0.09523331373929977,52.77970667744807,0.003434807715990419,0.7173026981598127,0.003749228169324944,0.12576660000821058,0.003434807715990419,-10.0,0
3403,98,8,0.1573611944913864,-0.09467695653438568,122.98003326570641,0.003434807715990419,0.716093203084834,0.0037872235302805436,0.1272863311964416,0.003434807715990419,-10.0,0
3404,98,9,0.1590297818183899,-0.09754861891269684,169.82292655687118,0.003434807715990419,0.7154790890008523,0.003851927907341585,0.1288356926443925,0.003434807715990419,-10.0,0
3405,98,10,0.16074097156524658,-0.09963735938072205,105.55446338107691,0.003434807715990419,0.7163511461283768,0.003948589465433756,0.13080161518801206,0.003434807715990419,10.0,0
3406,98,11,0.16097530722618103,-0.10209785401821136,34.44802830423909,0.003434807715990419,0.7177440911160303,0.0040504482627985,0.1325498720517212,0.003434807715990419,10.0,0
3407,98,12,0.1627228707075119,-0.10546094924211502,0.0041671492469941545,0.003434807715990419,0.7234697140841494,0.0041671492469941545,0.13441044521914494,0.003434807715990419,10.0,1
3408,98,13,0.15705664455890656,-0.1119694784283638,0.004184500738931347,0.003434807715990419,0.7232201767533395,0.004184500738931347,0.13354596248547365,0.003434807715990419,-0.3163875807834059,1
3409,98,14,0.15653766691684723,-0.11824093014001846,0.00423568742475587,0.003434807715990419,0.7221881754528167,0.00423568742475587,0.13313592632153726,0.003434807715990419,-1.1232447553013252,1
3410,98,15,0.15653766691684723,-0.12474945932626724,0.004338978391810359,0.003434807715990419,0.7198045911261342,0.004338978391810359,0.13267634522265792,0.003434807715990419,-2.338588042422457,1
3411,98,16,0.15653766691684723,-0.13125799596309662,0.004486095607309556,0.003434807715990419,0.7204139304869448,0.004486095607309556,0.13248194393400636,0.003434807715990419,-3.2905957166524593,1
3412,98,17,0.15653766691684723,-0.13698789477348328,0.004617376518903427,0.003434807715990419,0.7203160321885088,0.004617376518903427,0.13258693286159995,0.003434807715990419,-2.826395758930424,1
3413,98,18,0.15653766691684723,-0.14243237674236298,0.004735569894630819,0.003434807715990419,0.7204940857532808,0.004735569894630819,0.13304119240658163,0.003434807715990419,-2.4597517387527588,1
3414,98,19,0.15653766691684723,-0.14763490855693817,7.3964843376393485,0.003434807715990419,0.7187402527406899,0.004830838726192769,0.13322718401749845,0.003434807715990419,-10.0,0
3415,98,20,0.15796299278736115,-0.1488777995109558,0.0048358621207194325,0.003434807715990419,0.7275356575030332,0.0048358621207194325,0.1347023920707715,0.003434807715990419,10.0,1
3416,98,21,0.15653766691684723,-0.1553863286972046,0.004934373565756845,0.003434807715990419,0.7259782093311749,0.004934373565756845,0.13463697037733663,0.003434807715990419,-1.9371020218987742,1
3417,98,22,0.15653766691684723,-0.16189485788345337,0.005058104725732064,0.003434807715990419,0.7261514138355775,0.005058104725732064,0.13475162193369503,0.003434807715990419,-2.4075353198606266,1
3418,98,23,0.15709559619426727,-0.16666489839553833,0.00510020500938822,0.003434807715990419,0.7254097694386407,0.00510020500938822,0.1355038848281203,0.003434807715990419,-0.7323331749534449,1
3419,98,24,0.15800034999847412,-0.1713378131389618,0.005119759554923247,0.003434807715990419,0.7249154796343517,0.005119759554923247,0.1358035545632548,0.003434807715990419,-0.28340704930551075,1
3420,98,25,0.15826617181301117,-0.17784634232521057,0.0051535969675911624,0.003434807715990419,0.7240052122613168,0.0051535969675911624,0.13641101515803475,0.003434807715990419,-0.5609180041546373,1
3421,98,26,0.1596495658159256,-0.18435487151145935,0.005201951415931112,0.003434807715990419,0.7248042838001286,0.005201951415931112,0.13732687789097048,0.003434807715990419,-0.8382660041914598,1
3422,98,27,0.16009025275707245,-0.18658651411533356,0.005198161684765458,0.003434807715990419,0.726765092405183,0.005198161684765458,0.1382679615119571,0.003434807715990419,0.17285210611633856,1
3423,98,28,0.16193614900112152,-0.19198209047317505,0.00520453620891934,0.003434807715990419,0.7267578947848844,0.00520453620891934,0.139166114149681,0.003434807715990419,-0.02263035550751026,1
3424,98,29,0.1619076132774353,-0.19626468420028687,0.005223199020000224,0.003434807715990419,0.7287840020486996,0.005223199020000224,0.14048759752436846,0.003434807715990419,-0.2585874001395104,1
3425,98,30,0.16293421387672424,-0.19626468420028687,0.005197702749031226,0.003434807715990419,0.7315819490645082,0.005197702749031226,0.14097024730289134,0.003434807715990419,0.5881351614474146,1
3426,98,31,0.16204482316970825,-0.19626468420028687,0.005169821908200985,0.003434807715990419,0.7321165113204864,0.005169821908200985,0.14094569120639824,0.003434807715990419,0.6364069893269316,1
3427,98,32,0.16195440292358398,-0.19626468420028687,0.005148115084361339,0.003434807715990419,0.7320259387900071,0.005148115084361339,0.14089576202775758,0.003434807715990419,0.5198756596472203,1
