generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
152,0.15655725628401967,-0.07276468999999999,0.0033634292701930995,0.0033634292701930995,0.7203472051510954,0.0033634292701930995,0.12003068971057194,1
153,0.15655725628401967,-0.07276468999999999,0.0033634292701930995,0.0033634292701930995,0.7203472051510954,0.0033634292701930995,0.12003068971057194,1
154,0.15655725628401967,-0.07276468999999999,0.0033634292701930995,0.0033634292701930995,0.7203472051510954,0.0033634292701930995,0.12003068971057194,1
155,0.15655725628401967,-0.07276468999999999,0.0033634292701930995,0.0033634292701930995,0.7203472051510954,0.0033634292701930995,0.12003068971057194,1
156,0.15658666299316962,-0.07277338938240333,0.0033630815227611182,0.0033630815227611182,0.7206878233774818,0.0033630815227611182,0.12004016089998726,1
157,0.15658666299316962,-0.07277338938240333,0.0033630815227611182,0.0033630815227611182,0.7206878233774818,0.0033630815227611182,0.12004016089998726,1
158,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
159,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
160,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
161,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
162,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
163,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
164,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
165,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
166,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
167,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
168,0.1565746439959126,-0.07276827255078036,0.0033603345313820824,0.0033603345313820824,0.7196938512924975,0.0033603345313820824,0.12005375693141626,1
169,0.15663268374370345,-0.07279262488567183,0.0033593590403411043,0.0033593590403411043,0.7201784317788137,0.0033554579805505197,0.11998024889929501,0
170,0.15663268374370345,-0.07279262488567183,0.0033593590403411043,0.0033593590403411043,0.7201784317788137,0.0033554579805505197,0.11998024889929501,0
171,0.15663268374370345,-0.07279262488567183,0.0033593590403411043,0.0033593590403411043,0.7201784317788137,0.0033554579805505197,0.11998024889929501,0
172,0.15663268374370345,-0.07279262488567183,0.0033593590403411043,0.0033593590403411043,0.7201784317788137,0.0033554579805505197,0.11998024889929501,0
173,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
174,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
175,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
176,0.15682430566529684,-0.07280053169441214,0.0033584900786138025,0.0033584900786138025,0.7198569320578841,0.0033584900786138025,0.12018328938604261,1
