generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
129,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
130,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
131,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
132,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
133,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
134,0.14703767,-0.06326469,0.0034833168676787567,0.0034833168676787567,0.7196297445595878,0.0034833168676787567,0.12006184725741256,1
135,0.14706098245671878,-0.06326469,0.003483027445646959,0.003483027445646959,0.7196417365579457,0.003483027445646959,0.1200710467424908,1
136,0.14706098245671878,-0.06326469,0.003483027445646959,0.003483027445646959,0.7196417365579457,0.003483027445646959,0.1200710467424908,1
137,0.14706098245671878,-0.06326469,0.003483027445646959,0.003483027445646959,0.7196417365579457,0.003483027445646959,0.1200710467424908,1
138,0.14706098245671878,-0.06326469,0.003483027445646959,0.003483027445646959,0.7196417365579457,0.003483027445646959,0.1200710467424908,1
139,0.14706098245671878,-0.06326469,0.003483027445646959,0.003483027445646959,0.7196417365579457,0.003483027445646959,0.1200710467424908,1
140,0.14706098245671878,-0.06326469,0.0034829438920335348,0.0034829438920335348,0.7196352773219004,0.0034829438920335348,0.12007113735068288,1
141,0.14706098245671878,-0.06326469,0.0034829438920335348,0.0034829438920335348,0.7196352773219004,0.0034829438920335348,0.12007113735068288,1
142,0.14706098245671878,-0.06326469,0.0034829438920335348,0.0034829438920335348,0.7196352773219004,0.0034829438920335348,0.12007113735068288,1
143,0.14706098245671878,-0.06326469,0.00348287807127013,0.00348287807127013,0.7196347845594033,0.00348287807127013,0.12006803121651452,1
144,0.14706098245671878,-0.06326469,0.00348287807127013,0.00348287807127013,0.7196347845594033,0.00348287807127013,0.12006803121651452,1
145,0.14706098245671878,-0.06326469,0.00348287807127013,0.00348287807127013,0.7196347845594033,0.00348287807127013,0.12006803121651452,1
146,0.14706098245671878,-0.06326469,0.00348287807127013,0.00348287807127013,0.7196347845594033,0.00348287807127013,0.12006803121651452,1
147,0.14706098245671878,-0.06326469,0.00348287807127013,0.00348287807127013,0.7196347845594033,0.00348287807127013,0.12006803121651452,1
148,0.14706098245671878,-0.06326469,0.00348287807127013,0.00348287807127013,0.7196347845594033,0.00348287807127013,0.12006803121651452,1
149,0.14706098245671878,-0.06326469,0.00348287807127013,0.00348287807127013,0.7196347845594033,0.00348287807127013,0.12006803121651452,1
150,0.14706098245671878,-0.06326469,0.00348287807127013,0.00348287807127013,0.7196347845594033,0.00348287807127013,0.12006803121651452,1
