generation,p1,p2,fitness,best_fitness,cl,cd,t_max,feasible
76,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
77,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
78,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
79,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
80,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
81,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
82,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
83,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
84,0.1770469639120684,-0.06327497916911264,0.0033689297674978887,0.0033689297674978887,0.7198207960173632,0.0033689297674978887,0.12171851193518192,1
85,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
86,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
87,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
88,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
89,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
90,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
91,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
92,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
93,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
94,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
95,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
96,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
97,0.1770469639120684,-0.06326469,0.0033688639699458196,0.0033688639699458196,0.7198220763469557,0.0033688639699458196,0.1217184264056717,1
